Tweet id	Poster username	Tweet post Date	Tweet text	Number of retweets	Tweet type
1087809498515996672	@SteB777	2019-01-23 01:59:29	Because I was around in the late 1980s and 1990s, and engaged with the climate crisis, I can remember how it was back then. Politicians made grandstanding speeches about addressing climate change, and people voted for them expecting radical action.	3	Tweet
1087793425666080768	@yassaminforphx	2019-01-23 00:55:37	@ GretaThunberg & millions and millions of young people everywhere get that climate change is a present day emergency. It’s long past time that leaders at # wef19 stop paying lip service to the cause. We need to get our act together or it will absolutely be too late.https://twitter.com/GretaThunberg/status/1087734643913306114 …	0	Retweet
1087785040392671234	@JohnGrahamIV	2019-01-23 00:22:18	Climate Change Death Toll: ?	0	Tweet
1087782573944770565	@drdavidlowry	2019-01-23 00:12:30	Greta Many people are doing lots of clever technical and political things to combat -and maybe reverse- climate change. Don’t let your frustration at far too slow progress lead to dismissing everything . It isn’t all negative. Keep campaigning🙂David	0	Tweet
1087773463190810624	@Spinky363	2019-01-22 23:36:18	The World Economic Forum isn't a climate talk. It's the 1% discussing how to keep control of the world, and they don't give a hoot about climate change, obviously.	0	Tweet
1087744390100144129	@olafstweeting	2019-01-22 21:40:46	Is this a plastic cup ? Do you know that "World's plastic binge 'as dangerous as climate change" ?`?	0	Tweet
1087736041866440705	@OLawDogg	2019-01-22 21:07:36	Everybody needs to make drastic lifestyle changes, including our world leaders who are the worst hypocrites when it comes to climate change. They need to lead by example.	3	Tweet
1087710337766473728	@drpoundsign	2019-01-22 19:25:27	...and, Scandinavia is one of the most-affected areas by Climate Change!	0	Tweet
1087691378459664386	@Brandon_don5	2019-01-22 18:10:07	@ GretaThunberg Hi Greta, please check out this video. Its abt climate change and the works. https://www.youtube.com/watch?v=K0MtMwb3rR8 …	0	Tweet
1087691278245134339	@Brandon_don5	2019-01-22 18:09:43	Hi Greta, please check out this video. Its abt climate change and the works. https://www.youtube.com/watch?v=K0MtMwb3rR8 …	0	Tweet
1087459085681811456	@CapnSasquatch	2019-01-22 02:47:04	@ GretaThunberg Influencing people to take climate change seriously requires the use of rhetoric. The BBC's Why Factor explains how: https://www.bbc.co.uk/programmes/w3cswrkl …	0	Tweet
1087340317974646791	@NJayProductions	2019-01-21 18:55:08	@ GretaThunberg Speech - United Nations Climate Change Conference 2018 https://www.youtube.com/watch?v=6yDJfe_9naU&feature=youtu.be …	0	Tweet
1087273889552510976	@Jossfjh	2019-01-21 14:31:10	As an adult who has been active in climate change I commend you! I respect your wisdom you posses beyond your years! It’s time we listened to the children! Thank you!	0	Tweet
1087270759662272512	@BilNaylor_	2019-01-21 14:18:44	No mention of the root cause of climate change and other environmental degradation, 350,000 humans arriving on the planet daily.	0	Tweet
1087227799612444672	@CapnSasquatch	2019-01-21 11:28:01	@ GretaThunberg An interesting podcast I heard about how politicians get people to pay attention by using rhymes to convey a message. One might employ this strategy to get the attention of the world about the urgency of addressing climate change.	0	Tweet
1087170711351902208	@Lovelyenigma133	2019-01-21 07:41:10	@ GretaThunberg at UN Climate Change COP24 Conference https://youtu.be/VFkQSGyeCWg via @ YouTube Beautiful speech, this is powerful. Climate Change is real and we need to take action, we the people have the power, we owe it to the future generations to do better before it’s too late.	1	Tweet
1086932535567962113	@1AakashJain	2019-01-20 15:54:45	Such a mature and Ethical thinking towards climate change....from a 16yr old. Splendid! Feeling Inspired. Hope the message gravitate across globe and Push the souls of policy makers.	0	Tweet
1086929980876091393	@Climate4stemm	2019-01-20 15:44:36	@ GretaThunberg Dear Greta, we are organizing a series of seminars for climate change for STEMM scientists at the University of Geneva, Switzerland. Would you be interested to participate via Skype? Attached the poster for our first seminar. Thank you. pic.twitter.com/U6AyP7TFF1	0	Tweet
1086904897415585792	@HuntQuinn	2019-01-20 14:04:55	Please tweet my provincial representative @ LGretzky, she won't answer me or my questions about what she is doing to prevent climate change. Please use your platform to put pressure on politicians.	0	Tweet
1086784276899590144	@Jeffaudio37	2019-01-20 06:05:37	Man made Climate change is bull crap. Its called seasons dummy	0	Tweet
1086709498805272576	@JohnGrahamIV	2019-01-20 01:08:29	America is the world leader in perpetrating climate change.	0	Tweet
1086698080769114114	@projectsaveher	2019-01-20 00:23:06	You’re an inspiration, I am the same age and I commend your efforts to try to end climate change. Keep doing what you’re doing because we need more people like you if our generation working to keep Earth and beautiful and safe place.	0	Tweet
1086692413391941633	@rebeccca_jayne	2019-01-20 00:00:35	@ GretaThunberg has started such an incredible movement... the younger generation making a stand as it’s their (and our) children and grandchildren that will be the ones living through the effects of Climate Change! What an inspiration 💫 https://twitter.com/BBCWorld/status/1086229949571350528 …	0	Retweet
1086688558834962432	@inbusiness4good	2019-01-19 23:45:16	Take a Bite Out of Climate Change with 1 # Clim8Burger a Week & Home of # BEarthDayBurger Challenge 2020 http://bit.ly/Clim8ChallengeGS …pic.twitter.com/WnyBjtfN6G	0	Tweet
1086650853845549057	@JudithMo7	2019-01-19 21:15:27	It’s just wonderful to see how more and more people stand up for the planet‘s and their own future! Yeah- as you said- we need to push hard to gain momentum in mitigating climate change!	0	Tweet
1086620863762444289	@PictureBandit	2019-01-19 19:16:17	@ GretaThunberg I actually didn't believe the next generation could be that motivated for climate change, I doubted it. It seems you struck a chord with your generation all around the world. Rooting for all of you. https://twitter.com/DimitriRougy/status/1086620256343330816 …	0	Retweet
1086612963140743168	@SpeakTruthtoPo5	2019-01-19 18:44:53	@ GretaThunberg would say: "We need to to stop climate change!" What do you say to our leaders at the World Economic Forum? http://bit.ly/2M8l3Oq # climatestrike # WEF2019 # t2p # SpeakTruthToPower	0	Tweet
1086561863305842688	@mad6duck	2019-01-19 15:21:50	We have a non government that denies climate change peril and doesn't even HAVE a policy . . . Lotta work to do	1	Tweet
1086434825131614208	@wjchapman4	2019-01-19 06:57:01	You're educating young people in a way that virtually no school could hope to. In fact, your school strike should be a challenge to teachers around the world to inform their students about climate change and motivate them to take action.	1	Tweet
1086413853783515136	@Blubdha	2019-01-19 05:33:41	@ GretaThunberg @ krassenstein BREAKING: The Pentagon has confirmed that Climate Change is a "National Security issue," blatantly contradicting Trump. I would say that the Secretary of Defense's job is in jeopardy for allowing this report, but we don't have a Secretary of Defense.	0	Tweet
1086343996069343235	@JeromeOLLIER	2019-01-19 00:56:06	@ GretaThunberg - Students in Germany, Switzerland protest climate change - @ AP via @ washingtonpost https://wapo.st/2RDj8Yo	0	Tweet
1086341557853306882	@carlitosmeola	2019-01-19 00:46:25	Climate change is now http://www.bamboogreenlife.it	0	Tweet
1086336701549678593	@SteB777	2019-01-19 00:27:07	What a marvellous thing you have started. I was getting seriously despondent about how apathetic people were being over climate change, and I have followed climate change, and the fight for action on it for over 30 years. Passion is what is necessary to push for change.	6	Tweet
1086007208301613056	@Nautilus916	2019-01-18 02:37:50	I would love to see students in my country, the USA, do the same thing. We've had marches and protests over almost everything except climate change, our most pressing emergency.	0	Tweet
1085941751477612544	@gorillaheroes10	2019-01-17 22:17:44	@ GretaThunberg would you like to support another youth activist? Addy is trying to raise awareness for gorillas by collecting hi5 selfies from around the world. Your participation would be simply amazing! Thanks for all you do to draw attention to climate change! pic.twitter.com/6chdhTIZCC	0	Tweet
1085904884598157317	@puls_br	2019-01-17 19:51:14	@ GretaThunberg Dear Greta Thunberg, we are one of the public radio stations of Bavaria in Germany focussing on young people and their matters. So, of course, we cover topics like climate change and sunstainablity a lot and we very much care about them ourselves. ->	0	Tweet
1085903507675328513	@JeromeOLLIER	2019-01-17 19:45:45	@ GretaThunberg - More Than 12,000 March to European Parliament to Demand Action on Climate Change - @ theweeklytimeshttp://bit.ly/2CvqIcX	0	Tweet
1085728530984366080	@CapnSasquatch	2019-01-17 08:10:28	@ GretaThunberg Heads up! Whisperings have begun, wherein fossil fuels don't need to be reduced because carbon mitigation will fix all emissions. This is just the beginning, and a road block to climate change. https://www.bbc.co.uk/sounds/play/w3cswgwp …	0	Tweet
1085467064431771648	@solar_4schools	2019-01-16 14:51:29	@ GretaThunberg is a truly remarkable young woman! Her # fridaysforfuture movement motivates many children and teenagers around the world to stand up against climate change! Find out how you can help your school become # carbonneutral ! Go to: https://www.solarforschools.co.uk/ https://twitter.com/GretaThunberg/status/1083622978791899136 …	0	Retweet
1085244297719545860	@larry79115	2019-01-16 00:06:18	@ GretaThunberg I went to complain to editor of local paper in Bulle since 2 stories about ski area closing and no mention of climate change. Long talk and he said Fribourg Canton will have Friday For Climate, even though school director is not happy. And La Gruyère will cover.	0	Tweet
1084944919536427008	@dhirsh	2019-01-15 04:16:40	@ GretaThunberg, the 16 year old who's leading a global youth movement to stop climate change, you're my # climatehero! Thank you for everything you're doing to create the political will to save our planet. Please watch & share Greta's inspiring video # ClimateAction # ClimateStrikehttps://twitter.com/GretaThunberg/status/1041369960436703232 …	0	Retweet
1084820246194724865	@VRosieSmith	2019-01-14 20:01:16	@ GretaThunberg Greta, Dronfield Labour Party political discussion group sends you our best wishes in your fight for climate justice. Your speech to the UN was fantastic. We must act now to stop climate change. More power to you! Solidarity from the UK	0	Tweet
1084385959016386560	@rvrbeatriz	2019-01-13 15:15:34	@ GretaThunberg @ cleanclothes @ 350 Of course, addictive, detrimental and... lethal, all of them. Shopping: Rana Plaza 24 April 2013, death toll 1134 Climate change (due to coal,...) https://www.who.int/news-room/fact-sheets/detail/climate-change-and-health …	0	Tweet
1084138935398354944	@BeesonPam	2019-01-12 22:53:59	Such wisdom coming from a young person! I wish Greta all the best in the world in her fight against all the greed & corruption that hampers any progress to halt climate change. I’m very glad she’s doing this.	1	Tweet
1083842014565695488	@shareastronomy	2019-01-12 03:14:07	@ GretaThunberg is an amazing role model for climate change activism. I admire her very much. Shouldn't fighting for effective policies be our number one priority? Challenging to do on a daily basis though. This will require real sacrifice on a personal level from everyone of us.	0	Tweet
1083829681734995973	@WilliamGodwin90	2019-01-12 02:25:07	Note to working class: This is why you get up every morning to work. These people need houses, food, electricity and internet. You work to pay for that because they are tired from demonstrating against climate change.	0	Tweet
1083653762693111808	@SteB777	2019-01-11 14:46:04	I'm very sorry to hear this Greta. Unfortunately I knew this would happen because climate change deniers are vicious, dishonest, unscrupulous and unprincipled. They specialise in playing the person and not the argument. I have experience of it.	0	Tweet
1083598987037298688	@CapnSasquatch	2019-01-11 11:08:25	@ GretaThunberg https://www.scientificamerican.com/article/how-political-opinions-change/ … Retweeted this to you - follow up on work of Swedish researchers - fascinating. https://www.lucs.lu.se/choice-blindness-group/ … Change minds around climate change. Cheers.	0	Tweet
1083470513043881986	@JukkaPSeppl	2019-01-11 02:37:54	Good Luck! plenty of possibilities to discuss about climate change with the passangers during the train ride. 😅	0	Tweet
1083458342431981570	@callumgrieve	2019-01-11 01:49:33	Looking forward to joining @ GretaThunberg at @ ArcticBasecamp in Davos. 9 out of 10 people around the world are breathing unsafe air. We need leaders to take action on air pollution that will also help fight climate change. # EveryBreathMatters # ArcticMatters # ClimateStrike # WEF19	5	Tweet
1083196986541686787	@rdebari	2019-01-10 08:31:01	@ GretaThunberg I thought you might find this interesting Greta. 101-year-old inventor has plan to battle climate change. Watch the short video in the link. https://www.cbsnews.com/news/charlie-bliss-climage-change-plan-101-year-old-inventor/ …	0	Tweet
1082694358695112705	@SimplyHy	2019-01-08 23:13:45	And these are the 100 most efficient ways to cut down emissions, by @ PaulHawken http://drawdown.org # climatecrisis (it is not only just another climate change as usual, man made it is!)	0	Tweet
1082095036735451136	@CapnSasquatch	2019-01-07 07:32:15	@ GretaThunberg Gas prices in the U.S. are very low, one fourth the price of gas in Sweden and the rest of Europe. Raising U.S. gas taxes significantly, though unpopular in most circles, would curtail driving & help address climate change. Money could be used develop alternatives.	0	Tweet
1082059989349474304	@carlitosmeola	2019-01-07 05:12:59	Climate change is now http://www.bamboogreenlife.it	0	Tweet
1081787067447808000	@RuthWestside	2019-01-06 11:08:30	@ GretaThunberg More people need to pick up native gardening to help fight climate change! Buy seeds and plant them in areas around your town! We need to take action in anyway we can. A tree can absorb as much as 48 pounds of carbon dioxide per year.	0	Tweet
1081623005883654144	@chrisisitlani	2019-01-06 00:16:34	@ GretaThunberg Happy Birthday to an amazing and inspiring young lady! May 2019 bring you all the happiness in the world and that notable progress be made in our aim to mitigate the effects of climate change on our home! 🎉🌍💚🎈🎂	0	Tweet
1081378554967977986	@YoungClimate	2019-01-05 08:05:13	Greta, you are not alone! Here are 13 stories of youth leading the way to address climate change. https://www.youngvoicesfortheplanet.com/youth-climate-videos/ …	0	Tweet
1081239744607109121	@carlitosmeola	2019-01-04 22:53:38	Climate change is now http://www.bamboogreenlife.it	0	Tweet
1081188733360197634	@buddarien	2019-01-04 19:30:56	You rock Greta! Especially in your snow suit, hat, scarf & gloves. Guess I didn't realize how warm the planet really has been getting. Oh wait, it is no longer global warming. It is now climate change. BC the climate has changed for how many millennia now? You need a catchall	0	Tweet
1081098430095646720	@sal2017intj	2019-01-04 13:32:06	Hope you had a happy birthday! Keep warm out there, and thank you for all you're doing. I live in California, and with droughts and fires, the consequences of climate change are very immediate and devastating. Keep up the good work! 😘	0	Tweet
1080981134127685632	@TheFreedomFan	2019-01-04 05:46:00	Greta, what is your best estimate for the Equilibrium Climate Sensitivity factor (ECS)? I'm guessing you probably have no idea what I'm talking about, yet this is the central issue in the climate change debate. Hint: climate models overestimate this & run too hot by factor of 2x	0	Tweet
1080935233522827264	@TisAnneFletcher	2019-01-04 02:43:37	@ GretaThunberg is my hero.... Please watch & pass it on. Climate change & the solution to it, is the most important thing we should be discussing.... https://twitter.com/GretaThunberg/status/1080766173166350336 …	0	Retweet
1080902126073565184	@JaredKFan	2019-01-04 00:32:03	@ GretaThunberg Hi Greta :) I worry every day about the effects of climate change here in California. Thank you for your climate awareness. And I have Asparger's as well.	0	Tweet
1080900624600977410	@sunnyboymorgan	2019-01-04 00:26:05	@ GretaThunberg Happy bday young revolutionary! I support you in the fight against climate change! I’m 54 years old and I want to live my remaining years fighting for a just transition to a better world where we protect the earth and reduce our negative impact of our activities. pic.twitter.com/8fBkzU5M6Q	0	Tweet
1080841005186801669	@hanhlien79	2019-01-03 20:29:11	Happy birthday Greta! Wishing you health to have more inspiring speeches and actions in the fight against climate change.	0	Tweet
1080832911388094464	@thatlaurajones	2019-01-03 19:57:01	@ GretaThunberg We'd like to speak to you on BBC Radio 5 Live about your campaign on climate change. Please could you email laura.jones@bbc.co.uk and I will send more info. Thank you.	0	Tweet
1080815236108689408	@SchoolCO2lution	2019-01-03 18:46:47	@ GretaThunberg CLIMATE CHANGE # MITIGATION CHECKLIST # FridaysForFuture # fff # climatestrike # schoolstrike4climatehttps://twitter.com/SchoolCO2lution/status/1080812566073540610 …	2	Retweet
1080607043751428096	@WiltonRt7	2019-01-03 04:59:30	Doomsday Cult of Climate Change.	0	Tweet
1080120117231378432	@Cris_Paunescu	2019-01-01 20:44:38	Look at this Greta, and try to use your own brain for a change. Trump lied, eh? And climate change, right? pic.twitter.com/phYQ8BeTny	0	Tweet
