Tweet id	Poster username	Tweet post Date	Tweet text	Number of retweets	Tweet type
1121261147103956992	@Eleventh_Thesis	2019-04-25 09:24:24	If only the USSR had survived, then they could have continued their fight to save the planet. They started educating their public on climate change. Here's a poster from 1980. If you want to understand why we barely see any action by politicians, read books by Marx and Lenin. pic.twitter.com/opUNLaVOdv	0	Tweet
1121254228062658561	@lisa_luxe	2019-04-25 08:56:54	@ GretaThunberg I grew up in the shadow of Al Gore’s peak media presence, terrified of acid rain, o-zone holes, already apparent climate change and feeling completely helpless. If they won’t listen to him, they definitely won’t listen to us. You’resoright. Beloud. They’relistening	0	Tweet
1121250189447180290	@SimisterJ	2019-04-25 08:40:51	@ GretaThunberg there seem to be problems about whether teachers can discuss climate change. The item below refers to USA, but teachers in other countries may face similar pressures. I wonder how you climate-strikers feel about this? https://twitter.com/WeatherProf/status/1121231439360659456 …	0	Retweet
1121199143488229376	@DonnaTri	2019-04-25 05:18:01	@ GretaThunberg You are amazing ! Thank you for educating the world about climate change. I agree we have too much work to do & no time for naysayers https://twitter.com/MikeHudema/status/1120920295089610754 …	0	Retweet
1121198628557733888	@WayneAllanH	2019-04-25 05:15:58	Earnings go to charity?....why wouldn't they go to fighting climate change?	0	Tweet
1121192511320547329	@richiesnow	2019-04-25 04:51:40	Support ER and yourself highlighting climate change. But would like to to see a solution advocated. Suggest both look into a resource based economy. ERs current demand is government action, this invites ineffectual, potentially oppressive "solutions"	0	Tweet
1121186192907804673	@CarlosssssFL	2019-04-25 04:26:33	@ GretaThunberg being used by unscrupulous opportunists, fighting for unproven climate change that lacks the necessary 100% assertion of science. Calling it the "biggest crisis", something she is not prepared to discuss with anyone.	0	Tweet
1121183482825203712	@Dai5tr0y3r	2019-04-25 04:15:47	@ GretaThunberg just saw an article on @ IFLScience about people being idiots and hating on you for being outspoken about the need to take action for climate change. Never be afraid to be the only one, others will follow, you have a friend here in Oregon, USA!	0	Tweet
1121179256208396288	@philhurdwood	2019-04-25 03:58:59	There are many politicians who history will judge very harshly for their denial of climate change. You are a brave and clever person for taking such a stand over this desperate threat that faces us. We love you, Greta!!	0	Tweet
1121173612118016006	@YourMrBumbles	2019-04-25 03:36:34	Thank you for your energy and passion and for visiting our country. You have taught us much not just about climate change but about those who are special. Take care of yourself in the weeks and months ahead; and don’t listen to the “haters”. Bästa hälsningar för framtiden.	0	Tweet
1121170587328577536	@GreenPerk	2019-04-25 03:24:33	You have changed the trajectory of human action and thought on climate change, an almost impossible transformation	0	Tweet
1121170584807858176	@kateramsay	2019-04-25 03:24:32	Goodnight Greta. My son has come home today and talked about you. He’s now writing a letter to his head teacher about what they can do about climate change.	2	Tweet
1121157415934685186	@BeastofOrem	2019-04-25 02:32:12	Alternative: Leftists continue doom saying and use children for emotional appeal, still misrepresent the accuracy of climate change statistics, still point fingers at people rather then offer any actual solutions.	0	Tweet
1121152891216068609	@KoreyAnglin	2019-04-25 02:14:13	Wish you could speak to the United States youth and help push climate change talks. Major deniers are holding us back.	0	Tweet
1121152855874969607	@scottr246	2019-04-25 02:14:05	What do you know about climate change that the majority of scientists don't?	0	Tweet
1121123226564874240	@mjvdz98	2019-04-25 00:16:21	@ GretaThunberg has done a fabulous job at raising the issue of climate change, compared to the violence in London over the last week and a bit! Kudos to her from a fellow aspie! Keep up the hard work!	0	Tweet
1121116111473393664	@KaisraK	2019-04-24 23:48:04	@ GretaThunberg I’ve been teaching about climate change for over 30yrs, my students listened but didn’t hear me, but you have been heard loud and clear!	0	Tweet
1121115367336763392	@BeesonPam	2019-04-24 23:45:07	Those cliches can be turned around in a more positive way... ‘The sky’s the limit’ in the effort we, as a society, can do to combat climate change. Or, ‘You only live once’ to do your level best to leave the world a better place after you’re gone. We can use words for the good!	0	Tweet
1121114869682593792	@ayesleft	2019-04-24 23:43:08	@ GretaThunberg. A Nobel Peace prize nominee speaking fluently in another language about climate change and is really interesting. Toby Young. A boring useless person who’s dad got his place at university. I know the one who gets my vote and it's not the will old toady.	0	Tweet
1121114855665221632	@mike1963payne	2019-04-24 23:43:05	So nothing at all to do with climate change but the age old bollocks of a communist utopia? You’re being used and abused by adults with a hard left agenda inc. your own parents! I hope for your sake that social services intervene and give you the childhood all children deserve!	0	Tweet
1121111643344330757	@FoodieForce	2019-04-24 23:30:19	12 years ago 4 impassioned young people from UK, Philippines, Sweden & Indonesia shared their views at global climate change negotiations https://bit.ly/2PteaZU UK parliamentarians didn’t even want to meet the young people. Says it all really? # GretainParliament # ClimateStrikepic.twitter.com/2joCUoIpOR	0	Tweet
1121108676197191681	@daniel_colborne	2019-04-24 23:18:32	Thank you for speaking out Greta. I am an Ecologist & Wildlife Ranger and you represent my profession as well as 97% of Climate Change scientists. We and future generations are grateful to you for being u. My daughter also has Aspergers, you are an inspiration to her. 💚😎	2	Tweet
1121106986186301442	@Zwinak2020	2019-04-24 23:11:49	Unfettered consumerism is at the core of climate change. Yes, people made money however, consumers drive the demand.	0	Tweet
1121106299037470720	@doccynzl	2019-04-24 23:09:05	👍🏻THIS👍🏻 is what has been needed for decades; a tipping point where society demands politicians and CEO's act on climate change. People may complain "but we have to change so much"; if people had listened & done a little from the '80s, this wouldn't've been necessary now!	0	Tweet
1121105693543751680	@wendypetersen55	2019-04-24 23:06:41	@ GretaThunberg Climate change is a political scam.	0	Tweet
1121096589651730434	@BarryJWoods	2019-04-24 22:30:30	When someone shows you a picture of a starving polar bear.. is it climate change Or have you ever thought of what old, sick or injured polar bears die of in the wild (they can’t hunt, so they starve)	0	Tweet
1121095512638332928	@Paulos_the_fog	2019-04-24 22:26:13	@ GretaThunberg Thank you for what you are doing to try to stop climate change!	0	Tweet
1121091920887996416	@kritischet	2019-04-24 22:11:57	@ GretaThunberg I really admire your activism and I love it that you're a # vegan😃. I wonder though if you could be even more explicit about the huge importance of a vegan revolution for stopping climate change & for animal rights. Maybe you've already done so & I simply missed it	0	Tweet
1121089605585911813	@PCameronGallery	2019-04-24 22:02:45	@ GretaThunberg Have you heard of her? She is leading the crusade of children around the world to stir up, shake up, wake up the world before time runs out. Climate Change _ THE most important issue humans have ever had to face! https://www.theguardian.com/environment/2019/apr/23/greta-thunberg-full-speech-to-mps-you-did-not-act-in-time …	0	Tweet
1121068659609202688	@AlvarezFrankIII	2019-04-24 20:39:31	My Bad, look into the facts Sweety. No man made climate change, you have fallen into the lie Your going to go down in video history as stupid.	0	Tweet
1121066028182716417	@crippledcommie	2019-04-24 20:29:04	@ GretaThunberg has done more to combat climate change than any milquetoast liberal behaviorist ever will, full stop. # IStandWithGreta # AutisticExcellence	10	Tweet
1121063842358759425	@CarolSusanE	2019-04-24 20:20:23	I wish you restful times ahead brilliant one. You’re absolutely amazing and have such an impact on so many lives. Thank you for taking your knowledge of climate change to the world for all to hear.	0	Tweet
1121060739534524416	@Fred_1277	2019-04-24 20:08:03	You really need to stop with your revolting pose striking. There is no man-induced climate-change. Get a live.	0	Tweet
1121058558722879488	@Fred_1277	2019-04-24 19:59:23	# ExtinctionRebellion is a terrorist organisation formed by evil people with insane ideas based on the climate-change hoax.	0	Tweet
1121055479856340992	@ImaPatriot3	2019-04-24 19:47:09	Start looking up for the largest contributor of climate change and extreme weather events. Geoengineering programs are the single most existential threat to the biosphere. http://Geoengineeringwatch.org for credible data and sources.	0	Tweet
1121050740670246913	@johnbuckwheat	2019-04-24 19:28:19	Ecologial crisis grows in all nations, its a plan ,reason is that Gments are totally corrupted, its a bigger picture and problem than a climate change, Climate can and will change in his own way, human cant do that even in his lifetime, money 💰is 💵💷 the 💰issue 👌	1	Tweet
1121048965963747328	@jannietle	2019-04-24 19:21:16	Climate change! What a con!!	0	Tweet
1121041191502479360	@WritingNomad	2019-04-24 18:50:22	@ GretaThunberg We shall not forget: Tree PLANTATIONS ARE NOT FORESTS ! https://rwr.fm/interviews/plantations-are-not-forests-2/ … and they are not a solution against climate change or global warming. https://wrm.org.uy/articles-from-the-wrm-bulletin/viewpoint/the-paris-agreement-on-climate-change-promoting-tree-plantations-and-reducing-forests-to-tradable-carbon-stores/ …	0	Tweet
1121033249424330753	@jake_danesh	2019-04-24 18:18:49	@ GretaThunberg What a fantastic contribution to global society this young lady has made. I only hope (unlike @theresa_mayl we all have a least some of the courage she has shown to begin to make real changes in our approach to climate change. https://twitter.com/Independent/status/1120939231373864960 …	0	Retweet
1121032306767159296	@BlueArmyFaction	2019-04-24 18:15:04	Your carbon footprint this week is bigger than mine for a year and I don't even buy into the climate change nonsense. 🙄	0	Tweet
1121021941920542721	@warningshout	2019-04-24 17:33:53	We are Not in top ten of countries who ignore climate change we have done much. You have not said any of this, but "well done" for your work. Now onwards to countries who ignore issues.	0	Tweet
1121021054883979264	@TicketySplitUK	2019-04-24 17:30:21	@ GretaThunberg’s words about looking after the Earth,and dealing with climate change with the urgency you would if your house was on fire were amazing.Paying Rich people to plant millions of trees at £10 a pop won’t help when they’re underwater # EcoScam @ theresa_may @ GreenpeaceUK	0	Tweet
1121020777069981696	@TicketySplitUK	2019-04-24 17:29:15	@ GretaThunberg’s words about looking after the Earth,and dealing with climate change with the urgency you would if your house was on fire were amazing.Paying Rich people to plant millions of trees at £10 a pop won’t help when they’re underwater # EcoScam @ theresa_may @ GreenpeaceUKhttps://twitter.com/GretaThunberg/status/1120908195017392128 …	0	Retweet
1121019428928356355	@CallumB95111118	2019-04-24 17:23:54	you know nothing about climate change you are a puppet who knows nothing but lies	0	Tweet
1121014640455094272	@andrewlow1963	2019-04-24 17:04:52	@ GretaThunberg Good work on climate change.Claes Nobel thanked guru Shree Mataji Nirmala Devi,founder of Sahaja Yoga,for giving hope to humanity at the Royal Albert Hall in http://1997.You can see this talk on YouTube.Shree Mataji gives good guidance.	0	Tweet
1121014307033178113	@scooper00123	2019-04-24 17:03:32	Hi Greta. Many thanks for your speeches and efforts in London. I think good progress is being made on climate change, but Governments and industry must take the lead more with new ideas and advice to people. Safe journey home! 🙏🌈☺️	0	Tweet
1121010260653821952	@meteomediaro	2019-04-24 16:47:28	Dear Greta I appreciate your devotion you are just a child but just let you know climate change has nothing with ecology...	0	Tweet
1121007497467322368	@amrish_patel	2019-04-24 16:36:29	@ OwenJones84 No one disgrees hard choice must be made. BUT of a politatian made such hard choice, ex PM Margaret Thatcher with coal mines closures 1970's & later CFC ban to protect ozon layer? Thatcher is still attacked by left & Labour for her action on climate change.	0	Tweet
1121004198684962816	@DominicVeloci8	2019-04-24 16:23:22	Keep it up with the good work and let’s hope soon we will see some action regarding the climate change!	0	Tweet
1120996347807707136	@ClimateGrant	2019-04-24 15:52:11	@ GretaThunberg Would you please considering "LIKE" and "SHARE" for the following 20 second promo of a two-minute video featuring Canadian youth speaking up about climate change? Link to full video found on supporting website listed at end of video. pic.twitter.com/6G3Y3yzDjF	2	Tweet
1120995321805512704	@tsuaito_gaisuto	2019-04-24 15:48:06	I hope you can change something in there. Hopefully they will listen to you. Thank you for everything you do for us all, all this work to wake up the idiots who won't "belive" that climate change is real. Maybe they think again about brexit and stay in the EU. Again, thank you!	0	Tweet
1120992273100156928	@gordonkent5757	2019-04-24 15:35:59	ILL informed minds will always flow with the direction of the water - it takes a determined informed one to swim against the tide of disinformation. Be a thinker not a conformist. Please learn the difference - Good Planet House Keeping is not Climate Change.	0	Tweet
1120985353693929472	@Claudia20195	2019-04-24 15:08:29	You are incredible. Don't take any notice of the weak old men in their suits that shamefully disparage you. Keep speaking out. Keep telling everyone about the harsh truths of climate change. Never let anyone try to silence you. You are a leader and a revolutionary.	0	Tweet
1120983010843734016	@KristiB02	2019-04-24 14:59:11	@ GretaThunberg Have you ever considered talking to a vegan activists about climate change? I think it will be an interesting agreement.	0	Tweet
1120981799251927040	@Robsmith2110	2019-04-24 14:54:22	Have a safe journey home and come back to the UK soon, you've helped bring the dangers of climate change to people's attention in this country, thank you	0	Tweet
1120977410403573761	@Reviews27	2019-04-24 14:36:56	Thank you for coming to Britain yesterday, and making the case about climate change to our politicians.	0	Tweet
1120976458292367360	@AcclaroAdvisory	2019-04-24 14:33:09	@ GretaThunberg -This young woman is the best thing climate change activists have had since Al Gore told us the real facts 15 years ago. She could literally make the difference to powerful minds we all need from our young generation # climatechangehttp://bit.ly/2VloYic	0	Tweet
1120975190844899328	@Norrienon	2019-04-24 14:28:06	You need to look into the danger of 5G, you need to see what it will do to insect bee bird animal vegetation humans, and our planet there is no point in campaigning on climate change if you don’t tackle the very real and dangerous 5G which we do not need. It will decimate life	1	Tweet
1120972971521269760	@susanreap	2019-04-24 14:19:17	Climate change is a hoax, you've been brainwashed by globalists	0	Tweet
1120966232021319680	@sachutney	2019-04-24 13:52:30	@ GretaThunberg look what http://www.thesunexchange.com is doing to combat climate change. https://youtu.be/Vkc0dnzZog4 Working with the schools and the youth to go SOLAR. # GretaThunberg # thesunexchange # sunexchange # solar	0	Tweet
1120965084921171969	@Team_OLT	2019-04-24 13:47:57	@ GretaThunberg teaches us about autism as much as climate change https://www.theguardian.com/commentisfree/2019/apr/23/greta-thunberg-autism?CMP=Share_iOSApp_Other … # climatechange	0	Tweet
1120963147286945792	@Bret_Willers	2019-04-24 13:40:15	Don’t forget to ask Boris Johnson why he thinks China has to do something about Climate Change rbut the UK not. if we apply his logic then we could all blame each other and do nothing. Those who want to renege on the EU want to deny collective responsibility for the planet!	0	Tweet
1120962585057214465	@Daz13Bear	2019-04-24 13:38:01	Do you think China & India will listen? A child who knows nothing! Who is directing this child? She is the David Hog of Climate Change # Climategate	0	Tweet
1120959701355831296	@Globalines	2019-04-24 13:26:33	🙏 Let`s say thank you to # GretaThunberg by taking action on climate change. ♻️ Reduce, Reuse, Recycle 🌎 ♻️ Reduce, Reuse, Recycle 🌎 ♻️ Reduce, Reuse, Recycle 🌎 And Stop Buying Stuff You Don't Really Need. # FridaysForFuture # PaleBlueDot	0	Tweet
1120949771890561030	@ElizabethW859	2019-04-24 12:47:06	Thank you for visiting the UK, we will keep working on our Politicians to make them follow through on climate change actions.	0	Tweet
1120949181839966208	@mrsarwar1984	2019-04-24 12:44:45	Did u cycle to Uk ? Or Swim, walk ? Ooooo u travelled by Plane right ? To do what ? Give us lecture abt climate change right ? U naughty little GRETA	0	Tweet
1120948840423518208	@aandrewkhoshaba	2019-04-24 12:43:24	@ GretaThunberg all Hope seems lost for Earth. Everywhere I turn I see people and articles about how Climate Change has already won. Is it solvable? How likely is it to be solved?	0	Tweet
1120947923859247104	@GeoffKitchener	2019-04-24 12:39:45	If only there were more people like you, who see what is happening to our planet through climate change, power to you xx	0	Tweet
1120947456055885824	@southamman	2019-04-24 12:37:54	Today, after flying in from Sweden, using nasty airplanes, whilst using electronic equipment that uses up rare metals, I’m going to hypocrytically lecture others on climate change	0	Tweet
1120946797386588160	@gyatso_jampa	2019-04-24 12:35:17	Thank you Greta we have been holding our own climate change Conference in Indonesia and agree we need to take action now	0	Tweet
1120946394217500672	@hanf	2019-04-24 12:33:41	Thanks Greta! You have been instrumental in bringing the issue of climate change to the top of the agenda.	0	Tweet
1120943064279855104	@BorisKowalczuk	2019-04-24 12:20:27	@ GretaThunberg @ ExtinctionR In the news and media, we always hear about the problems. Climate change is a problem. Poverty is a problem. War is a problem. Corruption is a problem. But we never hear solutions. I believe that if we focus more on solutions, this will resonate. pic.twitter.com/mnzRLf5EGq	0	Tweet
1120940891978588160	@gyatso_jampa	2019-04-24 12:11:49	We thank you Greta our forests and way of life in Indonesia are under threat we have been holding our own climate change conference and agree we need to take action now	0	Tweet
1120939832459399168	@HumchittLeona	2019-04-24 12:07:36	Much love and respect to you and your work as an influential catalyst to change hearts and minds to take action on climate change. You are being heard. Stay strong. 💕	0	Tweet
1120938611275382784	@riversidecrew	2019-04-24 12:02:45	You are being used by them all. They pray that some of your green magic brushes off on them. Do not think they will change anything, they won't. They are all too interested in making money. Climate change speak enables them to tax the people even more. Stop playing their game	0	Tweet
1120938062974943232	@Marion85978609	2019-04-24 12:00:34	6 years old took action on climate change. Picking litters around https://youtu.be/y2ISwMnUBCM These kids just like you deserve a big thank you	0	Tweet
1120930255324237825	@EXEUSSR	2019-04-24 11:29:33	Greta people can't afford to eat in Western Europe due to the increase of 'climate change' taxes that are disproportionately hitting the poorest. When you are older you may understand.	0	Tweet
1120927522026414081	@ColourVision2	2019-04-24 11:18:41	Greta,human made climate change is mythology.Just like all religions,people see through it and live their lives without all the doom & gloom.The fundamentalists have brainwashed you into believing their cult is the truth & you'll grow out of it.	0	Tweet
1120925889527779328	@MarkGroves82	2019-04-24 11:12:12	Go do it in China or India and take Corbyn with you for support . We do plenty here to halt climate change in comparison to those 2 countries . With a bit of luck your crusade will do some good and we wont see you 2 for 25 yrs when they release you !! ... oh yeah and take ABBOTT	0	Tweet
1120921895556091905	@beggancb	2019-04-24 10:56:20	Thank-you Greta- for your tireless work. You are the LIGHT that we all need! We are listening and ready to fight climate change with you helping to lead the way!!!!!!!!!!!	0	Tweet
1120916857421094912	@leftboomer	2019-04-24 10:36:19	@ GretaThunberg teaches us about # autism as much as # climate change | Ian Birrell https://www.theguardian.com/commentisfree/2019/apr/23/greta-thunberg-autism … must read # auspol	1	Tweet
1120909054665199616	@doofkatze	2019-04-24 10:05:18	You look tired, dear Greta. Get some rest, charge your batteries, before starting your.. our(!) fight against climate change. You're doing great!	0	Tweet
1120887209312362496	@owlswait	2019-04-24 08:38:30	What assh#le teachers are filling these students' heads with such BS? Schools should not be brainwashing students into believing that life is going to end soon due to "climate change." What will destroy these students' lives is their poor education.	0	Tweet
1120886818558349313	@RonaldJardel	2019-04-24 08:36:57	Your voice will be heard everywhere. Global warming and climate change is serious, really serious. We must and I'll do my best so that we make the difference.	0	Tweet
1120883681520828417	@genovese800	2019-04-24 08:24:29	@ GretaThunberg dude you are so deluded. And the idiot adults giving u all this airtime are pathetic. Climate change is a hoax. It's natural. U r a foolish puppet of the Neo Marxists. Read about Marxism before you make any more speeches. Silly girl. # extinctionrebellion # Auspol	0	Tweet
1120874954575114240	@WTFpolitix	2019-04-24 07:49:48	@ GretaThunberg Dear Greta.What do you actually KNOW about climate change? Have you actually STUDIED climatology? No? You are blubbering on about something you know only as a SLOGAN. All predictions by Alan Gore’s Inconvenient Truth have proven FALSE. Antarctic ice is expanding!	0	Tweet
1120862421781024769	@ImaPatriot3	2019-04-24 07:00:00	“The SKY” is exactly where you should be looking for the largest cause of climate change. Geoengineering programs are poisoning our air column, the trees, the oceans and US!! http://Geoengineeringwatch.org for the truth!! LOOK UP & SPEAK UP!!!	0	Tweet
1120852328742047745	@Lilacsinblosso1	2019-04-24 06:19:54	I am in awe of your kind heart. You keep up the good work that you and so many young people are doing, to raise awareness of climate change 🤗	0	Tweet
1120835326455492608	@StillDelvingH	2019-04-24 05:12:20	@ GretaThunberg is amazing. The nasty attacks on anything but what she says only showed how truth spoken outloud with sincere&simple words is feared by oiligarchs-funded climate change deniers. # IStandByGreta Stick your oiligarchs-funded "freedom to hate" campaign where.. you know	0	Tweet
1120833225318969344	@andyice83	2019-04-24 05:03:59	That's good, but when are you going to talk to the leaders of countries like India, China, Russia, Brazil etc who are the real culprits of climate change if there is such a thing good luck with that.	0	Tweet
1120830831524745216	@StreetCube	2019-04-24 04:54:28	Greta, we need to talk about food. The global food industry is worth $8.5tn and contributes more than 70% of all@greenhouse gases. If everybody ate just 3 sustainable meals per week, we would change the world, climate change would stop. Just 3 per week!	0	Tweet
1120819173712650240	@carlmyhill	2019-04-24 04:08:09	That was a fantastic speech. I can't remember reading anything clearer on Climate Change. Thank you for coming and talking to our Parliament. I hope they listen and are not just satisfied with nice words and selfies. Well done - you are also giving us the words to explain it too.	0	Tweet
1120816248894390273	@batesmotel1	2019-04-24 03:56:32	@ GretaThunberg is an exploited disabled child. Has now become a political pawn in the hysterical climate change debate. Very disturbing. # climatechangehttps://twitter.com/MariaHutchings/status/1120788997222096906 …	0	Retweet
1120813128915275777	@Richie5225	2019-04-24 03:44:08	When are you going go to China and confront them about climate change?	0	Tweet
1120812555147124736	@sue_2712	2019-04-24 03:41:51	You are an inspiration for standing up and making a difference on climate change, and a massive role model for young people with Aspergers/ASD! The world needs more people like you! ❤️🌍	0	Tweet
1120809114051973120	@manlygumdrop	2019-04-24 03:28:11	I am impressed, and very grateful to you for being able to get a clear message across that so many of us have tried but failed to do. # SkolstrejkFörKlimatet Climate Change is unequivocally the top issue for our future on this planet, and YOU are getting people to realise it. 👏	1	Tweet
1120806603790454790	@JDC_1972	2019-04-24 03:18:12	Climate change activists are the ultimate hypocrites. If they had any integrity they would radically change their lifestyles and become hunter-gatherers for a living.	1	Tweet
1120800666224607234	@AnneKhodabandeh	2019-04-24 02:54:36	@ GretaThunberg Love to you. Sad that the # bbcnews make it about you and not about climate change!	0	Tweet
1120800318739099648	@robittybobnob	2019-04-24 02:53:14	Dear Greta Please do not be frightened. The Earth will be fine. When you reach 40 years of age you will be very extremely cross with your parents & your school teachers. Yes, we must fight pollution & over population but climate change is natural.	4	Tweet
1120798903136161792	@davidsirias1	2019-04-24 02:47:36	Democratic Primary 2020 is life death. Sanders Tulsi Gravel are life. The other are for incrementalism on climate change aka ....death!	0	Tweet
1120797157144104963	@JoyJoydilks	2019-04-24 02:40:40	nobody in the world kid like you concern about climate change exceptional talent beyond belief wow !wow! hope all kid in the world join you!	0	Tweet
1120792061723148293	@xLeRaDx	2019-04-24 02:20:25	@ GretaThunberg Hi, I'm Elard @ xLeRaDx from Peru. I'd like to invite you to come to my country. We have a law on climate change, but we need to push the policy with people like you. Please, if you can help us, let's work together!	0	Tweet
1120791883909824512	@DPerry17	2019-04-24 02:19:43	You surely don't take this teenager seriously do you?? Cod you ask her how to fix our health service because she k ows as much about that as she does the science of climate change. SHE IS ONLY 16 YEARS OF AGE!!!	0	Tweet
1120785973720305664	@RParkWill	2019-04-24 01:56:13	Keep going! You’re a big inspiration, and lazy politics cannot win against climate change.	0	Tweet
1120785160969039879	@VincentFeiner	2019-04-24 01:53:00	Thanks for your courage & standing up for us Can I apologise for "UK PM" failing to meet with you today The PM & Brexit Buddies were very busy inviting A Climate Change Denier to the UK! # FridaysForFuture # SchoolStrike4Climate # climatechange @ theresa_may	0	Tweet
1120783623861542914	@StuartWDawson1	2019-04-24 01:46:53	@ GretaThunberg At the tender age of 16, you have facilitated the much needed motivation to combat climate change. We are all indebted to you. On a lighter note, you are smarter and have a better vocabulary than @ realDonaldTrump. But then again, he is a climate change denier.	0	Tweet
1120782073390874629	@tractat1	2019-04-24 01:40:44	@ GretaThunberg Hi! -Solar panels and electric vehicles is very wonderful tools to combat climate change, - But how to be with the ozone holes and direct sunlight,-after the exploration of space - Look and explore my paintings , It's a reality and we can do it-I have blueprints !	0	Tweet
1120780664608055298	@capedjoosader	2019-04-24 01:35:08	@ GretaThunberg when you met corbyn today did you know he has stated he wants to reopen the coal mines and has refused to condem his brothers view that climate change isn’t real? Beware of old men offering you stuff	0	Tweet
1120779781316980739	@ColinHird3	2019-04-24 01:31:37	That and the fact that our planet is overpopulated. Some religions encourage evermore population in their name....more people...more demand....more pollution...more likelihood of climate change	0	Tweet
1120779394157555712	@rejilx1	2019-04-24 01:30:05	Theresa May is too busy with important issues like Brexit. No time for climate change or any related matters!!	0	Tweet
1120776626436964353	@hopnothat	2019-04-24 01:19:05	Enjoy your time! Then go home and get on with your life, before they turn you into a complete puppet. Wouldn't hurt to do some of your own research on climate change either (give you a clue: the Russian climatologists seem to have the model that actually works...)	0	Tweet
1120773645419388928	@Venkate12121413	2019-04-24 01:07:14	Hi Greta I watched your videos.. I support your climate change policy....	0	Tweet
1120772800892014593	@whatkatedidnext	2019-04-24 01:03:53	@ GretaThunberg are you going to be meeting @ realDonaldTrump at all? He's one in a long line of US presidents to do nothing about Climate Change and plastic pollution. I've always thought if someone can get through to the US that will be a massive battle won	0	Tweet
1120771792338063360	@PaulD0811	2019-04-24 00:59:52	If you want to truly tackle climate change then how about you go after china the number 1 producer of CO2 emissions as of 2019 🤔	0	Tweet
1120765668914343936	@sub_mcr	2019-04-24 00:35:32	@ GretaThunberg you're Swedish. How did you get to London for your protests? Plane? Boat? You've added to Climate Change. Thanks!	0	Tweet
1120764417535352833	@amerlo94	2019-04-24 00:30:34	Hi, is there any specific climate change organization or project you would like to fund?	0	Tweet
1120761205788954624	@bollokbrain	2019-04-24 00:17:48	Ha ha some of these tweets are funny. Ppl taken in by a puppet 16 yr old who’s strings are being pulled by a dark puppet master. The sun is getting hot, just as it has since its existence. Climate change is nature, not man made.	0	Tweet
1120760107145424896	@kilbhumne	2019-04-24 00:13:26	As long as people keep reproducing, nothing will halt climate change	0	Tweet
1120759095823347712	@Mr_W_Carpenter	2019-04-24 00:09:25	Did you give them any tips on taxation possibilities through climate change nonsense?	0	Tweet
1120757323360800771	@johnbuckwheat	2019-04-24 00:02:23	Climate change,human cant do nothing about it,and cant even take care their own people, and those who suffering the most,little paradox,climate change after our lifetime,thats a fact,is there some kind of climate'orgasm flowing in human brain,thats what we should be worried ✏️	0	Tweet
1120756737563353090	@soylentbeige	2019-04-24 00:00:03	@ GretaThunberg Sweetheart, please do some research and follow the money. Politicians have monetized CO2 for their personal gain and use fear to persuade people like you. Time will expose them. Four Climate Scientists Destroy Climate Change Alarmism https://youtu.be/mqejXs7XgsU	0	Tweet
1120755590890950657	@SteB777	2019-04-23 23:55:30	Marvellous speaking truth to power. I've been fed up with our politicians lying through their teeth and falsely claiming that Britain is a world leader in addressing climate change, whilst promoting fracking, undermining renewables and expanding airports.	6	Tweet
1120755124387840001	@RGJSumner1	2019-04-23 23:53:38	BRILLIANT GRETA, your parents must be so proud of you and what you have achieved in a short time.. Climate change and it's impacts together with loss of habitat and over population are now a critical threat to life on Earth and we are at 5 minutes to Doomsday! WE MUST ACT NOW!!	0	Tweet
1120754021684391938	@mmuk59	2019-04-23 23:49:16	Greta would you please mention one itsy bitsy tiny thing. . . . Earth's Climate Change over the millennia is driven by Volcano's and currently contributes to 50% of emissions. And there's bugger all we can do about it! Thank you	0	Tweet
1120753590606417927	@AlbertoThomas	2019-04-23 23:47:33	Hey Greta, thank you for your contribution. Climate change is a complex arena, I hope you are able to learn about all the scientific studies outside of the EU bubble. Best wishes https://youtu.be/WDWEjSDYfxc	1	Tweet
1120752913801011200	@XRCardiff	2019-04-23 23:44:51	. @ GretaThunberg @ MarkDrakeford @ Adamprice Today https://twitter.com/xrcardiff/status/1120735887745265667?s=21 … # XRCardiff # Cardiff tomorrow same start 5.30pm Aneurin Bevan Statue - Cycle for climate change 🚴🏾‍♀️🚴🏻‍♂️🚴🏾‍♀️🚴🏻‍♂️ make this big!! # ClimateEmergency @ ExtinctionR	1	Retweet
1120751983097286656	@glynis_ciccone	2019-04-23 23:41:09	You truly are the climate change warrior.	0	Tweet
1120751660312215552	@wraith1001	2019-04-23 23:39:53	What a load of rubbish. Climate change is just the next money making bubble.. Why are all the alternatives to what we have now so expensive? If the planet was in that much danger they would legalise population control immediately... We are being duped,.	1	Tweet
1120751224926736387	@Andrew4374	2019-04-23 23:38:09	The Stacy Dooley of climate change.	0	Tweet
1120748099574616065	@RussischeSpion	2019-04-23 23:25:44	@ GretaThunberg Fucking ugly twat, Climate change is fake, the only climate change is the mass immigration of muslims in Sweden.	0	Tweet
1120743815751581696	@US1Southbound	2019-04-23 23:08:42	Please provide verifiable documentation supporting the assertion that 98% of scientists believe that climate change is due to human activity Thank you Enjoy your trip	0	Tweet
1120738645311463424	@UriaBarMeir	2019-04-23 22:48:10	@ GretaThunberg's full speech for MPs earlier today. Honestly, if she makes one government to properly act about climate change, she should get a Nobel Peace Prize. https://www.theguardian.com/environment/2019/apr/23/greta-thunberg-full-speech-to-mps-you-did-not-act-in-time …	0	Tweet
